,CountryCode,Year,NCD_BMI_30A,NCD_DIABETES_PREVALENCE_CRUDE,NCD_GLUC_03,NCD_PAA,SI_POV_DAY1,WHS5_512,WHOSIS_000001,WSH_SANITATION_BASIC,PHE_HHAIR_PROP_POP_POLLUTING_FUELS
6067,KEN,2003.0,5.0910905,3.7111871,2.9,12.472614,,,54.91168271,29.10331,97.0
6068,ROU,2005.0,15.100193,5.3639863,6.9,21.80164,,,72.09847343,74.56294,0.0
6069,ALB,2006.0,14.848724,7.1465157,7.0,20.683088,,,74.22366059,92.92141,45.6
6070,BLZ,2003.0,28.187996,8.8776454,7.6,33.790375,,,71.80038956,83.4139,18.1
6071,BLZ,1997.0,23.02355,7.0894696,6.8,,,,,,23.9
6072,GNB,2008.0,6.7653313,6.1310377,4.6,19.7148,,,54.20231863,11.10501,98.85
6073,KAZ,1997.0,13.205042,6.8405434,7.9,,,,,,18.9
6074,MHL,1994.0,35.50505,21.536478,12.5,,,,,,98.0
6075,ARG,2008.0,23.303597,9.2293747,9.3,35.093502,2.6,,75.69496821,91.38971,1.2
6076,ZMB,2010.0,6.230763,4.9995776,3.9,15.725038,64.4,,57.42656833,28.42178,83.9
6077,BEL,2020.0,19.493248,9.1832951,,27.122128,,,80.77564866,99.4862,0.0
6078,ARM,1990.0,11.846705,6.2003598,6.8,,,,,,56.7
6079,MHL,1993.0,35.094419,20.91586,12.0,,,,,,98.4
6080,GNQ,2000.0,9.2485629,8.2592413,4.2,24.428555,,,54.03083545,54.79053,81.1
6081,BHS,2019.0,45.050207,19.381438,,37.253418,,,70.73776422,94.93058,0.0
6082,JOR,2019.0,38.003919,14.858246,,28.11692,,,79.7854181,97.22149,0.2
6083,TJK,2021.0,23.108667,11.243118,,35.204403,,,71.814877,96.75723,14.2
6084,BRN,1992.0,8.9199871,7.1948394,5.4,,,,,,0.0
6085,TUV,1999.0,52.356726,15.932159,15.5,,,,,,93.9
6086,WSM,2017.0,59.089792,15.394287,,17.600212,,,69.98522366,96.12581,66.3
6087,CAF,1999.0,2.8074918,11.056464,3.7,,,,,,99.4
6088,CPV,2020.0,14.69861,7.870578,,30.202187,,,73.66739044,80.91815,19.0
6089,TJK,1995.0,8.7905176,6.7494474,4.0,,,,,,77.2
6090,CHN,2021.0,7.7894472,12.407518,,23.55422,,,77.61619672,94.38576,14.4
6091,PSE,2004.0,30.025515,12.000936,,40.005928,,,69.48491624,90.97987,
6092,SUR,2002.0,16.887444,11.1018,8.5,36.904755,,,70.41647923,78.67248,21.7
6093,IND,2005.0,2.6276667,13.134204,6.7,27.698847,,,65.53031169,28.08954,71.7
6094,SRB,2007.0,16.519682,9.3994401,7.7,47.405777,0.4,,73.57700553,96.00633,35.6
6095,PSE,2007.0,31.773213,12.645887,,38.446465,,,70.80594736,92.4247,
6096,ESP,2004.0,19.366907,9.9931136,8.7,37.630699,0.7,,79.99552369,99.83451,0.0
6097,PSE,2002.0,28.697562,11.508498,,40.9454,,,68.63142308,90.44477,
6098,VUT,2006.0,17.336547,10.014388,10.0,12.488978,,,65.37131308,54.80689,86.6
6099,BMU,2006.0,22.534071,17.066331,,,,,,,
6100,KEN,2015.0,9.236908,3.7078355,,9.8430195,36.8,,64.29968929,33.6914,87.4
6101,CHL,2002.0,22.071233,8.1967726,8.5,24.354204,,,77.34180988,93.32383,0.0
6102,SLV,1998.0,16.817278,6.3690461,6.6,,,,,,45.95
6103,FSM,2015.0,43.693253,29.427931,,33.411999,,,65.32541233,86.36606,87.3
6104,ZWE,2021.0,13.710181,9.503343,,17.669556,,,58.48102238,34.60995,69.7
6105,GBR,2000.0,19.052671,6.0613208,6.8,37.496532,,,77.85839464,99.12999,0.0
6106,AFR,2017.0,10.415558,7.5866617,,17.955471,,,63.36220568,33.76324,81.25
6107,MKD,1992.0,14.663097,5.4262709,6.1,,,,,,58.9
6108,YEM,2020.0,12.657233,12.833075,,28.252634,,,66.51267259,54.11664,48.7
6109,SYR,2004.0,25.106508,12.66232,8.0,32.029163,1.7,,72.88238933,89.05672,1.1
6110,MUS,1996.0,10.956539,13.931993,9.2,,,,,,12.2
6111,TGO,2019.0,9.9421658,7.0380673,,14.391496,,,63.64852176,18.34951,90.3
6112,MNE,2001.0,11.683818,6.8539627,7.2,19.778103,,,73.45014953,,33.1
6113,MNG,2016.0,20.256303,9.7948469,,20.310534,0.6,,69.64443247,64.01069,54.4
6114,SSD,2005.0,3.7882753,5.6110788,,18.261955,,,55.89935062,,99.9
6115,GRD,2012.0,23.911126,17.033869,9.1,31.546576,,,72.68392882,91.8256,8.0
6116,SYR,2021.0,33.516914,18.27783,,37.509239,,,72.43803165,94.64183,8.9
6117,CMR,2018.0,13.435923,11.889451,,19.452766,,,61.3869156,42.1505,74.7
6118,GRD,2022.0,30.252132,21.594526,,35.869469,,,,,14.9
6119,MLT,1996.0,24.490154,8.5110649,8.0,,,,,,0.0
6120,SWE,2017.0,14.862199,6.6824958,,12.037966,,,82.0845963,98.93238,0.0
6121,URY,2015.0,27.330664,14.490271,,31.913832,0.1,,77.09925201,96.61332,0.0
6122,ITA,1995.0,12.530734,6.4604871,6.6,,,,,,0.0
6123,NRU,2020.0,69.380552,21.013272,,36.068481,,,,65.93204,0.0
6124,NAM,2016.0,15.04788,7.9484999,,28.159615,,,62.05755741,34.15867,55.2
6125,NIU,2003.0,56.45541,26.158819,19.3,15.929818,,,,100.0,17.2
6126,GUY,1995.0,11.471552,8.2335591,4.6,,,,,,0.0
6127,SWE,2020.0,15.078206,7.1179792,,9.9127522,,,82.08200836,98.87954,0.0
6128,KIR,2013.0,43.488798,19.386922,21.5,35.842014,,45.0,61.57296264,41.78765,95.3
6129,SAU,2001.0,27.41352,19.533794,9.4,57.65419,,,70.80307838,95.17647,0.0
6130,DNK,2010.0,12.456207,3.872956,6.0,19.293724,0.0,,79.16903741,99.59723,0.0
6131,GEO,2007.0,23.430188,11.397459,11.4,17.581324,11.8,,72.55257679,88.25455,41.6
6132,BWA,1996.0,8.2455069,5.4262012,4.0,,,,,,63.3
6133,ARM,2021.0,24.076238,13.379079,,26.340012,,,72.98458202,93.95625,1.4
6134,HTI,1990.0,3.2574113,7.4628867,3.1,,,,,,98.4
6135,NRU,1999.0,66.23863,24.626347,25.6,,,,,,0.0
6136,SLV,2007.0,22.312175,9.2344843,8.0,32.95554,4.5,,74.16542856,82.58306,28.8
6137,ERI,2008.0,2.1194724,5.754406,2.9,12.643335,,,59.61833756,10.83377,92.7
6138,FJI,1990.0,18.863031,8.9923531,7.5,,,,,,73.1
6139,IND,1996.0,1.2987586,10.384484,5.3,,,,,,82.5
6140,CHN,2008.0,3.498153,7.1653724,7.6,20.74757,14.8,,73.99659977,71.97963,46.8
6141,BHR,2002.0,25.866434,11.146867,7.2,32.374619,,,70.59694491,99.94362,0.0
6142,THA,2017.0,12.430901,11.900023,,25.311142,0.0,,77.22944399,97.79091,18.9
6143,CAN,2020.0,25.88014,9.1563962,,36.105785,,,81.29950989,98.67301,0.0
6144,USA,2019.0,40.463263,14.438638,,33.252308,,,78.73923827,99.68444,0.0
6145,TUR,2004.0,26.311284,9.084145,9.3,40.089493,2.2,,75.833599,89.03291,7.8
6146,SYR,2009.0,27.718115,13.667352,9.7,33.576084,,,73.73835464,90.76525,1.5
6147,ERI,2004.0,1.6501499,5.5843454,2.7,13.389309,,,57.68987112,9.64745,94.7
6148,YEM,2005.0,6.7910805,8.8658758,5.8,22.528765,9.8,,65.75114077,47.62679,42.0
6149,BOL,2000.0,13.000478,7.5036854,5.0,22.340689,28.6,,66.09385895,34.88119,36.9
6150,OMN,2007.0,22.481348,12.345673,7.8,34.673058,,,73.4022288,93.90021,0.0
6151,SEN,2001.0,4.8516985,5.753082,4.2,20.732693,48.3,,59.28989485,37.8255,64.1
6152,GTM,2009.0,18.033086,13.088913,6.9,18.797523,,,70.84468993,65.01363,63.3
6153,ZWE,2007.0,8.5413061,8.5635535,4.4,18.835474,,,47.34902637,43.00932,68.7
6154,DOM,1991.0,8.9285329,4.3023199,4.1,,,,,,40.2
6155,AND,2004.0,15.02184,8.0566011,8.5,34.323097,,,,100.0,0.0
6156,CZE,2022.0,25.979522,11.564759,,23.366205,,,,99.13636,0.0
6157,NER,1995.0,1.3258631,4.0333312,2.5,,,,,,99.3
6158,HND,1994.0,10.917172,4.5426887,4.0,,,,,,79.6
6159,AZE,1997.0,14.446627,7.5805679,6.3,,,,,,40.1
6160,SEN,1991.0,2.3594042,4.7453579,3.5,,,,,,80.9
6161,ATG,2007.0,23.596478,14.193109,9.1,32.420811,,,74.95910853,,0.0
6162,CAN,2010.0,24.273723,7.8680165,6.9,31.101074,0.2,,81.14359407,99.51262,0.0
6163,HUN,2014.0,26.386806,12.476499,10.0,24.690128,0.7,,75.777258,97.99768,0.0
6164,ITA,2006.0,15.07539,8.2090132,7.7,43.037548,0.7,,81.06442613,99.8858,0.0
6165,EUR,2008.0,19.429077,8.1651278,8.0,25.192871,,,74.81612483,94.5369,3.21
6166,PRI,2021.0,40.45555,29.334521,,41.179081,,,79.90294803,,0.0
6167,GRD,2006.0,20.373203,14.037733,7.7,29.322615,,,70.91199156,91.43593,6.8
6168,PLW,1998.0,36.081764,17.515738,16.1,,,,,,0.0
6169,CHN,2006.0,3.0843275,6.755694,7.0,20.427116,,,73.28900157,68.03235,50.9
6170,PSE,2005.0,30.640072,12.228464,,39.504566,,,70.5600974,91.46209,
6171,ISR,2011.0,21.875264,10.057925,7.0,30.57118,,,81.64888794,99.99566,0.0
6172,ECU,1996.0,11.806499,4.7652483,4.5,,,,,,16.6
6173,TGO,1991.0,1.5799554,3.64145,2.7,,,,,,100.0
6174,MAR,2007.0,14.345661,12.715201,9.3,22.271643,,,71.60883866,75.07866,4.7
6175,KIR,1997.0,36.411184,16.647387,12.2,,,,,,99.5
6176,MUS,2002.0,13.459791,17.022085,10.7,26.841131,,,71.67923755,90.89882,5.6
6177,LBY,2006.0,28.79478,15.408836,10.1,37.335537,,,74.61102298,90.99396,
6178,LBN,1994.0,16.591887,9.5382139,7.1,,,,,,
6179,PNG,2015.0,17.747366,17.865492,,13.376806,,,66.00102041,18.88129,91.0
6180,BHR,1991.0,17.89864,8.1774309,5.9,,,,,,0.0
6181,GRL,1992.0,14.164327,3.788637,,,,,,,
6182,KAZ,2017.0,17.1986,9.3420967,,25.364422,0.0,,72.96750185,97.8737,6.2
6183,HUN,1997.0,16.303177,8.0874778,7.8,,,,,,0.0
6184,MDV,2017.0,13.922167,8.0889329,,24.354189,,,78.16955603,96.13976,0.9
6185,SYR,1997.0,20.886439,10.999535,6.5,,,,,,2.2
6186,SWZ,2014.0,24.401437,8.0636866,6.6,20.596228,,,50.93411451,60.0182,55.5
6187,COG,1994.0,3.6630914,6.9056377,3.8,,,,,,94.8
6188,BMU,2010.0,25.12759,19.281137,,,,,,,
6189,JAM,2000.0,16.991891,8.653336,7.2,27.944717,,,72.25330071,82.72092,26.0
6190,UZB,2011.0,20.150897,8.8088691,7.5,17.555574,,,67.18064136,94.97018,14.7
6191,ERI,2017.0,3.5628684,6.5885581,,11.742214,,,63.17091217,,89.0
6192,SAU,2020.0,39.571047,15.958162,,52.232914,,,76.05844679,95.33176,0.0
6193,GUY,2012.0,21.393058,16.461225,8.2,30.577602,,,66.17236525,84.8881,0.0
6194,JOR,2011.0,35.932809,15.034656,12.0,27.6716,,,76.9077149,97.88854,0.1
6195,TUV,2014.0,59.920871,14.875031,23.1,28.347832,,,,83.2764,36.4
6196,PRY,2002.0,18.487991,7.1320124,5.1,24.384306,13.2,,75.11313392,72.97979,51.8
6197,ISL,1992.0,10.698956,3.828302,6.9,,,,,,0.0
6198,AFG,2022.0,19.222592,20.485863,,33.356445,,,,55.95194,62.9
6199,VNM,2014.0,1.0106123,5.8877286,4.9,24.203201,2.7,,72.95094965,77.16825,25.5
6200,DOM,1992.0,9.4169803,4.4189721,4.2,,,,,,36.7
6201,BLR,1997.0,17.589882,5.2044883,7.5,,,,,,11.2
6202,FSM,1998.0,36.827007,18.812041,11.3,,,,,,88.9
6203,ARM,2007.0,18.166919,9.7909808,10.3,23.863926,2.8,,72.53070418,89.69207,6.6
6204,VNM,2015.0,1.1069048,6.3444227,,24.92943,,,73.03125783,79.08527,20.3
6205,SEN,2003.0,5.4664839,5.891015,4.3,20.360506,,,60.79093407,39.86966,62.7
6206,SVN,2007.0,15.562038,8.8767357,8.2,19.045063,0.0,,78.21314391,99.05831,0.0
6207,SSD,2010.0,4.8434179,5.7659701,,17.232698,,,58.75152485,,100.0
6208,LVA,1992.0,15.409867,5.663858,7.8,,,,,,0.0
6209,SWE,2019.0,14.998071,6.953533,,10.580098,,,82.71414637,98.89729,0.0
6210,BWA,2017.0,16.349374,6.5137468,,23.3964,,,64.01180659,77.26922,36.5
6211,MMR,2006.0,4.2146888,6.7814417,5.1,21.504938,,,62.15642058,66.75695,95.4
6212,PRT,1997.0,13.464764,6.5670483,6.8,,,,,,0.0
6213,GNB,2022.0,11.470508,9.4756007,,17.639141,,,,27.84382,99.1
6214,COL,2012.0,18.152933,9.9401131,7.6,30.469576,6.2,,76.94484313,86.06892,13.5
6215,LBN,2013.0,26.605794,15.843396,12.2,49.283142,,,78.16479469,91.32469,
6216,MNE,2016.0,15.949565,11.444194,,21.390078,,,77.06052079,96.09908,38.4
6217,PAK,2022.0,23.006499,26.378596,,45.65192,,,,70.52881,47.0
6218,GNQ,2013.0,14.195099,9.8516539,7.4,21.023378,,44.0,60.96850359,66.04694,76.4
6219,PHL,1990.0,1.7317258,4.2329665,3.5,,,,,,77.9
6220,USA,2008.0,34.538856,10.842351,8.3,31.535694,,,78.0493345,99.87051,0.0
6221,TGO,2009.0,6.2025774,4.8057724,4.3,13.961718,,,58.50878639,13.00826,97.2
6222,MWI,2005.0,2.9830687,4.9650755,3.6,10.98296,,,49.35021214,11.64302,97.8
6223,LSO,2002.0,11.599529,5.1389772,5.1,12.309022,61.3,,47.82881329,12.76716,81.0
6224,LTU,2005.0,21.251887,9.293668,8.5,23.206093,1.7,,71.1036825,86.77068,0.0
6225,ZMB,2020.0,10.036817,8.5174218,,14.235781,,,61.83164861,36.18325,89.1
6226,PAK,2000.0,5.7935167,10.039413,7.1,26.372969,,,61.40857442,30.90579,76.6
6227,ARE,2006.0,28.73655,20.311344,7.6,52.375637,,,80.09096187,99.1379,0.0
6228,ZAF,2021.0,30.562758,12.534171,,45.067154,,,61.49918805,76.89099,11.3
6229,NOR,1990.0,8.093214,5.0749563,5.7,,,,,,0.0
6230,DMA,2003.0,19.106475,16.531345,8.4,21.01487,,,,67.80962,17.1
6231,BEL,1991.0,12.289307,4.3265864,6.7,,,,,,0.0
6232,SUR,2009.0,21.065439,14.667973,10.4,41.030155,,,72.61759185,82.50342,13.6
6233,SDN,2004.0,8.2644291,10.900185,,22.024424,,,63.6815858,20.65446,85.0
6234,GIN,2000.0,2.7231736,5.0153516,3.3,19.597063,,,54.19541328,9.16231,99.3
6235,BFA,2005.0,2.2885222,3.9949559,3.3,16.356169,,,55.19811279,13.9806,96.1
6236,CAN,2011.0,24.479665,7.9344019,7.0,31.596643,,,81.40188658,99.42938,0.0
6237,TCD,2001.0,2.3857541,5.2586921,3.3,23.268583,,,51.59248612,9.77511,97.4
6238,MEX,2013.0,30.013812,17.387155,10.2,25.568264,,15.0,75.92944746,86.97323,15.3
6239,THA,1996.0,4.6699058,5.8949254,5.3,,,,,,46.7
6240,DNK,2021.0,13.171834,3.4817524,,12.614944,,,81.18400442,99.59723,0.0
6241,FSM,2018.0,45.109484,29.889739,,31.540207,,,65.82693994,90.4539,87.1
6242,DEU,2000.0,17.839091,8.7994635,6.5,20.326468,0.0,,78.10603024,99.21811,0.0
6243,WB_HI,2010.0,21.681081,9.6209593,8.3,31.581343,,,79.83143411,,
6244,MLI,1994.0,2.0726295,4.1499514,3.1,,,,,,99.6
6245,BIH,2002.0,14.378285,8.4396444,7.9,15.58532,,,76.09726725,95.09814,48.4
6246,LVA,2022.0,24.272498,12.882964,,14.488977,,,,,0.0
6247,SSD,1993.0,1.9361831,4.6017084,,,,,,,99.0
6248,TJK,2022.0,23.793146,11.677536,,35.74255,,,,96.74833,13.1
6249,TZA,2001.0,3.9268818,5.1780246,3.3,13.013909,,,53.52029055,7.66547,99.4
6250,CHN,2012.0,4.4872195,8.1821203,8.8,21.457853,6.5,,75.48068539,79.46467,36.9
6251,VNM,2016.0,1.2110491,6.8633154,,25.669622,2.0,,73.21381033,80.99152,15.6
6252,GLOBAL,2017.0,13.793765,12.289809,,29.078617,,,72.67542225,75.23832,33.275223288
6253,MYS,2010.0,14.947923,13.552973,9.1,40.986374,,,74.02631776,94.73658,3.5
6254,BEN,2004.0,5.8816113,4.1202348,4.1,16.888824,,,58.86876901,10.34007,98.1
6255,MDA,2018.0,23.017997,10.097245,,11.487573,,,72.90339608,82.29693,2.5
6256,TGO,2010.0,6.5160416,4.9645752,4.4,13.975677,,,59.15723761,13.49142,96.6
6257,VEN,2002.0,19.959219,8.1208318,7.4,36.811867,18.2,,74.25516144,87.48974,2.7
6258,UGA,1991.0,1.1417439,2.9680982,1.4,,,,,,99.0
6259,LBN,1999.0,19.497016,11.054366,7.6,,,,,,
6260,ARE,2005.0,28.21312,19.873488,8.2,51.419193,,,79.38497277,99.14157,0.0
6261,GRD,2019.0,28.254652,20.11461,,34.495796,,,72.72978901,,12.1
6262,ISR,2017.0,22.131889,9.6413434,,28.14819,,,82.38134543,99.95453,0.0
6263,GRC,2012.0,24.608271,10.863304,8.9,32.541534,1.5,,80.23315335,98.74088,0.0
6264,SUR,2012.0,22.802134,16.263315,11.3,42.811573,,,73.34638856,84.46708,10.8
6265,ERI,2020.0,4.2718671,7.0977934,,11.740759,,,63.82002522,,88.3
6266,VCT,2006.0,22.72287,10.128146,8.3,25.987873,,,72.92616303,76.27974,4.1
6267,PER,2015.0,20.822753,9.7271852,,30.826775,3.6,,80.33747677,74.33255,24.2
6268,ARG,2018.0,31.494874,10.825585,,37.365471,,,76.88825006,,0.1
6269,BLR,2006.0,19.991523,6.0090072,8.4,17.311663,0.1,,69.30529977,93.30008,2.5
6270,TKL,2017.0,67.389536,33.601418,,,,,,,69.35
6271,LVA,2021.0,23.997033,12.417397,,14.708121,,,73.20251724,92.43718,0.0
6272,BDI,2011.0,2.8351024,5.4021936,2.4,15.226409,,,60.40539714,45.92771,99.8
6273,ITA,2007.0,15.304503,8.3913058,7.7,42.92202,0.7,,81.17657713,99.88578,0.0
6274,SYC,1995.0,16.013046,11.667437,6.6,,,,,,0.0
6275,MEX,1999.0,20.881492,12.229907,7.3,,,,,,18.1
6276,KNA,2003.0,31.453079,11.978332,10.2,33.378147,,,,88.41303,0.0
6277,AND,2019.0,17.555156,9.2915915,,28.132069,,,,100.0,0.0
6278,SEN,1999.0,4.2465571,5.6074947,4.0,,,,,,66.6
6279,DJI,1993.0,2.626577,4.7193103,4.9,,,,,,96.8
6280,LKA,2006.0,3.7858251,11.554722,5.9,22.679312,3.8,,73.35813965,81.59981,80.1
6281,TKL,1995.0,56.772768,24.729188,,,,,,,68.1
6282,PLW,2019.0,40.442875,19.318886,,26.762999,,,,98.29177,0.0
6283,RUS,2004.0,19.996108,6.6316776,8.1,11.68549,0.7,,65.14346957,85.42409,0.0
6284,BRA,2005.0,14.651813,6.8472601,6.4,33.316772,8.6,,73.14791265,77.56479,8.2
6285,BEL,2000.0,14.683233,4.9850944,6.6,47.111137,,,77.67190502,99.48463,0.0
6286,KWT,2011.0,40.551677,17.452464,13.8,62.219013,,,81.44805413,100.0,0.0
6287,COK,2005.0,57.676429,28.947848,22.8,49.414291,,,,82.81783,17.5
6288,BRA,1990.0,8.6446963,5.0370835,4.7,,,,,,23.9
6289,OMN,2004.0,20.729916,12.093711,7.4,33.465508,,,73.14911872,91.47156,0.0
6290,SGP,2020.0,12.439954,13.167264,,23.120434,,,83.99653626,100.0,0.0
6291,WB_LI,1995.0,2.7459173,5.6783102,3.1,,,,,,
6292,TUN,1994.0,13.514698,7.5614952,6.3,,,,,,29.3
6293,IND,2017.0,5.5232517,17.817798,,42.774834,,,70.06082604,63.83039,44.7
6294,GUY,2008.0,18.921818,14.257441,7.1,29.064146,,,65.75519494,82.52063,0.0
6295,SOM,1993.0,3.6261223,5.2152839,3.2,,,,,,99.8
6296,CHN,1997.0,1.8959463,5.2170597,5.0,,,,,,62.5
6297,EGY,2011.0,36.693981,16.888413,14.6,32.150654,,,70.08390953,94.679,0.6
6298,LUX,2016.0,18.20253,7.2081387,,17.064108,,,82.55544194,97.60554,0.0
6299,HRV,2013.0,23.665647,10.383207,9.7,20.747843,0.7,8.0,77.85314853,96.23222,0.0
6300,ETH,1993.0,0.41767862,4.0701985,2.4,,,,,,99.2
6301,CAF,1996.0,2.27743,10.127106,3.4,,,,,,99.4
6302,SUR,1994.0,12.356137,7.3971592,7.1,,,,,,35.4
6303,MWI,2004.0,2.7919883,5.007793,3.5,11.832375,73.4,,48.06087588,9.35854,97.9
6304,SWZ,1999.0,14.828892,6.446401,5.0,,,,,,76.3
6305,COD,2006.0,3.3349253,6.4802445,3.4,17.270504,,,55.48457469,21.08914,97.7
6306,DOM,1998.0,12.872615,5.5296134,5.5,,,,,,19.3
6307,SLV,2017.0,28.098318,11.273313,,37.056679,1.9,,73.71813956,86.19786,11.4
6308,GAB,2003.0,11.160871,8.7213717,6.9,24.871414,,,58.21558345,36.88093,30.7
6309,FRA,2002.0,12.094671,6.3859925,7.0,37.654327,,,79.14448316,98.66149,0.0
6310,RUS,2012.0,22.269078,7.9176992,9.0,14.157142,0.0,,70.1880117,87.12346,0.0
6311,MKD,2009.0,20.83403,8.4482819,7.7,23.111271,9.6,,74.58841867,91.58757,33.1
6312,TUR,2016.0,31.171954,14.145006,,43.071804,0.2,,76.66589183,97.0136,5.0
6313,SSD,2002.0,3.2102566,5.4138195,,18.968319,,,53.71928707,,99.7
6314,ZAF,2022.0,30.819711,12.55274,,44.802898,,,,77.63425,10.8
6315,TON,1994.0,50.103182,14.37407,12.5,,,,,,80.1
6316,COL,1995.0,9.5959201,4.7098834,5.0,,,,,,28.0
6317,UKR,2013.0,21.992561,8.6821087,8.9,11.575211,0.0,,71.55330688,96.91479,5.0
6318,SWZ,2018.0,27.042037,8.9020468,,19.75296,,,54.73682091,63.61382,51.6
6319,JPN,1992.0,2.0029373,8.0013536,7.3,,,,,,0.0
6320,SLB,2014.0,19.699067,6.1863735,10.8,22.913021,,,64.95591891,30.83106,91.7
6321,JOR,1998.0,28.526324,11.246604,8.6,,,,,,0.3
6322,KNA,2022.0,45.644391,21.955957,,41.694901,,,,,0.0
6323,CRI,2003.0,19.152421,9.0122238,6.3,42.905937,4.4,,78.7075014,94.38308,9.9
6324,PYF,2004.0,39.73158,14.137161,,,,,,,
6325,KAZ,1991.0,12.063424,5.7538643,6.9,,,,,,27.3
6326,BLZ,2012.0,35.172138,12.404049,9.3,37.457569,,,74.18063851,86.25785,16.5
6327,SEN,2000.0,4.5461249,5.6832243,4.1,20.913012,,,58.6097114,36.84036,65.2
6328,PAN,1991.0,11.603268,4.2079367,4.7,,,,,,0.0
6329,IDN,2006.0,3.9175209,4.8024241,5.8,15.70155,27.4,,68.40129097,53.02108,80.0
6330,ITA,1996.0,12.686768,6.543649,6.7,,,,,,0.0
6331,SUR,2013.0,23.379138,16.750062,11.6,43.404797,,11.0,73.14787483,85.13042,9.9
6332,ZAF,2010.0,28.13094,12.170455,9.0,48.380554,16.5,,57.09683041,68.18402,22.5
6333,DMA,2006.0,20.9259,18.251723,9.2,22.230627,,,,71.57666,14.4
6334,DEU,2005.0,19.603375,9.6393041,6.8,18.557144,0.0,,79.20819712,99.22118,0.0
6335,CHN,2002.0,2.4549317,6.0287498,6.0,19.983002,31.7,,71.4546616,59.71909,57.2
6336,SYR,2007.0,26.694229,13.029149,9.0,32.951897,,,73.62412875,90.0856,1.3
6337,KOR,2012.0,4.1018803,10.186857,9.0,42.579754,0.2,,81.13219539,99.94088,0.0
6338,PAK,2012.0,12.738256,16.222927,9.4,36.037735,,,64.82124843,53.11896,62.0
6339,ZWE,2015.0,11.118134,8.9462012,,17.803003,,,57.4934476,38.12065,70.1
6340,COK,2014.0,63.792557,31.686974,26.8,35.592594,,,,84.63306,21.1
6341,BRA,2018.0,24.303406,11.669416,,38.551556,,,75.31944699,88.49054,3.8
6342,NZL,2011.0,28.837189,8.5963912,8.3,20.284067,,,80.74980096,100.0,0.0
6343,LBN,1991.0,15.039036,8.6294763,7.0,,,,,,
6344,WB_HI,2014.0,23.029827,10.409732,8.9,31.864771,,,80.53130986,,
6345,SEAR,2012.0,4.580201,13.376836,7.4,30.559959,,,69.06374791,53.8059,61.2
6346,ARE,2008.0,30.670044,20.479503,6.6,54.608231,,,80.7993244,99.13086,0.0
